algorithm,n,test_type,bins_used,waste,runtime_ms,approx_ratio
NextFit,20,adversarial_over_half,20,9.800000,0.0029,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0030,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0020,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0024,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0020,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0014,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0028,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0023,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0034,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0012,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0025,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0023,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0030,1.0000
NextFit,20,random_uniform,16,4.566266,0.0024,1.2308
FirstFit,20,random_uniform,14,2.566266,0.0015,1.0769
BestFit,20,random_uniform,14,2.566266,0.0037,1.0769
FFD,20,random_uniform,13,1.566266,0.0020,1.0000
BFD,20,random_uniform,13,1.566266,0.0029,1.0000
NextFit,20,random_normal,17,6.138235,0.0037,1.3077
FirstFit,20,random_normal,14,3.138235,0.0014,1.0769
BestFit,20,random_normal,14,3.138235,0.0037,1.0769
FFD,20,random_normal,13,2.138235,0.0021,1.0000
BFD,20,random_normal,13,2.138235,0.0028,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0030,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0034,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0021,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0028,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0020,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0013,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0022,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0030,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0025,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0020,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0028,1.0000
NextFit,20,random_uniform,14,4.273939,0.0031,1.2727
FirstFit,20,random_uniform,12,2.273939,0.0014,1.0909
BestFit,20,random_uniform,12,2.273939,0.0035,1.0909
FFD,20,random_uniform,11,1.273939,0.0019,1.0000
BFD,20,random_uniform,11,1.273939,0.0028,1.0000
NextFit,20,random_normal,15,4.583334,0.0039,1.1538
FirstFit,20,random_normal,14,3.583334,0.0014,1.0769
BestFit,20,random_normal,14,3.583334,0.0039,1.0769
FFD,20,random_normal,13,2.583334,0.0020,1.0000
BFD,20,random_normal,13,2.583334,0.0029,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0022,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0031,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0018,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0025,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0017,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0013,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0029,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0021,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0039,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0012,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0136,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0040,1.0000
NextFit,20,random_uniform,13,4.138497,0.0034,1.3000
FirstFit,20,random_uniform,11,2.138497,0.0013,1.1000
BestFit,20,random_uniform,11,2.138497,0.0033,1.1000
FFD,20,random_uniform,10,1.138497,0.0020,1.0000
BFD,20,random_uniform,10,1.138497,0.0030,1.0000
NextFit,20,random_normal,15,4.291711,0.0031,1.2500
FirstFit,20,random_normal,13,2.291711,0.0014,1.0833
BestFit,20,random_normal,13,2.291711,0.0036,1.0833
FFD,20,random_normal,12,1.291711,0.0021,1.0000
BFD,20,random_normal,12,1.291711,0.0031,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0024,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0030,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0019,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0025,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0013,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0027,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0023,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0027,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0023,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0030,1.0000
NextFit,20,random_uniform,13,4.230477,0.0054,1.3000
FirstFit,20,random_uniform,10,1.230477,0.0020,1.0000
BestFit,20,random_uniform,10,1.230477,0.0053,1.0000
FFD,20,random_uniform,10,1.230477,0.0032,1.0000
BFD,20,random_uniform,10,1.230477,0.0039,1.0000
NextFit,20,random_normal,14,4.995842,0.0035,1.4000
FirstFit,20,random_normal,11,1.995842,0.0014,1.1000
BestFit,20,random_normal,11,1.995842,0.0035,1.1000
FFD,20,random_normal,10,0.995842,0.0021,1.0000
BFD,20,random_normal,10,0.995842,0.0025,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0023,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0029,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0021,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0024,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0023,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0014,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0028,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0021,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0037,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0025,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0021,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0029,1.0000
NextFit,20,random_uniform,13,3.192978,0.0028,1.1818
FirstFit,20,random_uniform,12,2.192978,0.0014,1.0909
BestFit,20,random_uniform,12,2.192978,0.0037,1.0909
FFD,20,random_uniform,11,1.192978,0.0021,1.0000
BFD,20,random_uniform,11,1.192978,0.0031,1.0000
NextFit,20,random_normal,15,5.317712,0.0036,1.2500
FirstFit,20,random_normal,12,2.317712,0.0016,1.0000
BestFit,20,random_normal,12,2.317712,0.0040,1.0000
FFD,20,random_normal,12,2.317712,0.0020,1.0000
BFD,20,random_normal,12,2.317712,0.0029,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0022,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0031,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0018,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0026,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0018,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0013,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0021,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0033,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0025,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0021,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0028,1.0000
NextFit,20,random_uniform,16,4.617667,0.0023,1.1429
FirstFit,20,random_uniform,14,2.617667,0.0014,1.0000
BestFit,20,random_uniform,14,2.617667,0.0037,1.0000
FFD,20,random_uniform,14,2.617667,0.0021,1.0000
BFD,20,random_uniform,14,2.617667,0.0031,1.0000
NextFit,20,random_normal,17,5.350448,0.0042,1.1333
FirstFit,20,random_normal,15,3.350448,0.0015,1.0000
BestFit,20,random_normal,15,3.350448,0.0036,1.0000
FFD,20,random_normal,15,3.350448,0.0021,1.0000
BFD,20,random_normal,15,3.350448,0.0030,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0025,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0031,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0018,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0023,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0014,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0016,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0029,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0012,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0025,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0021,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0032,1.0000
NextFit,20,random_uniform,12,3.070619,0.0035,1.2000
FirstFit,20,random_uniform,10,1.070619,0.0013,1.0000
BestFit,20,random_uniform,10,1.070619,0.0035,1.0000
FFD,20,random_uniform,10,1.070619,0.0019,1.0000
BFD,20,random_uniform,10,1.070619,0.0029,1.0000
NextFit,20,random_normal,12,3.840101,0.0032,1.3333
FirstFit,20,random_normal,10,1.840101,0.0014,1.1111
BestFit,20,random_normal,10,1.840101,0.0034,1.1111
FFD,20,random_normal,9,0.840101,0.0020,1.0000
BFD,20,random_normal,9,0.840101,0.0028,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0022,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0032,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0018,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0023,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0015,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0015,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0016,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0029,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0014,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0022,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0028,1.0000
NextFit,20,random_uniform,14,4.338916,0.0111,1.2727
FirstFit,20,random_uniform,12,2.338916,0.0013,1.0909
BestFit,20,random_uniform,12,2.338916,0.0033,1.0909
FFD,20,random_uniform,11,1.338916,0.0021,1.0000
BFD,20,random_uniform,11,1.338916,0.0030,1.0000
NextFit,20,random_normal,14,3.964947,0.0037,1.2727
FirstFit,20,random_normal,12,1.964947,0.0014,1.0909
BestFit,20,random_normal,12,1.964947,0.0034,1.0909
FFD,20,random_normal,11,0.964947,0.0020,1.0000
BFD,20,random_normal,11,0.964947,0.0028,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0030,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0031,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0019,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0026,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0020,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0013,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0022,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0017,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0034,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0012,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0026,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0028,1.0000
NextFit,20,random_uniform,16,4.939914,0.0028,1.3333
FirstFit,20,random_uniform,13,1.939914,0.0017,1.0833
BestFit,20,random_uniform,13,1.939914,0.0043,1.0833
FFD,20,random_uniform,12,0.939914,0.0022,1.0000
BFD,20,random_uniform,12,0.939914,0.0038,1.0000
NextFit,20,random_normal,13,3.359804,0.0032,1.1818
FirstFit,20,random_normal,11,1.359804,0.0013,1.0000
BestFit,20,random_normal,11,1.359804,0.0037,1.0000
FFD,20,random_normal,11,1.359804,0.0019,1.0000
BFD,20,random_normal,11,1.359804,0.0029,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0027,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0031,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0020,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0023,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0019,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0013,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0027,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0017,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0029,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0025,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0025,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0030,1.0000
NextFit,20,random_uniform,13,2.889587,0.0027,1.0000
FirstFit,20,random_uniform,13,2.889587,0.0013,1.0000
BestFit,20,random_uniform,13,2.889587,0.0043,1.0000
FFD,20,random_uniform,13,2.889587,0.0019,1.0000
BFD,20,random_uniform,13,2.889587,0.0027,1.0000
NextFit,20,random_normal,15,4.279318,0.0032,1.1538
FirstFit,20,random_normal,14,3.279318,0.0014,1.0769
BestFit,20,random_normal,13,2.279318,0.0037,1.0000
FFD,20,random_normal,13,2.279318,0.0019,1.0000
BFD,20,random_normal,13,2.279318,0.0030,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0034,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0035,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0018,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0024,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0019,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0012,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0023,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0026,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0016,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0033,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0022,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0031,1.0000
NextFit,20,random_uniform,15,3.158605,0.0023,1.0714
FirstFit,20,random_uniform,14,2.158605,0.0014,1.0000
BestFit,20,random_uniform,14,2.158605,0.0039,1.0000
FFD,20,random_uniform,14,2.158605,0.0021,1.0000
BFD,20,random_uniform,14,2.158605,0.0029,1.0000
NextFit,20,random_normal,18,7.054247,0.0030,1.3846
FirstFit,20,random_normal,14,3.054247,0.0013,1.0769
BestFit,20,random_normal,14,3.054247,0.0040,1.0769
FFD,20,random_normal,13,2.054247,0.0022,1.0000
BFD,20,random_normal,13,2.054247,0.0029,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0024,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0036,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0020,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0025,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0015,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0027,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0023,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0018,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0033,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0012,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0029,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0022,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0029,1.0000
NextFit,20,random_uniform,15,4.891961,0.0029,1.2500
FirstFit,20,random_uniform,13,2.891961,0.0015,1.0833
BestFit,20,random_uniform,12,1.891961,0.0041,1.0000
FFD,20,random_uniform,12,1.891961,0.0021,1.0000
BFD,20,random_uniform,12,1.891961,0.0034,1.0000
NextFit,20,random_normal,15,3.871411,0.0036,1.1538
FirstFit,20,random_normal,13,1.871411,0.0012,1.0000
BestFit,20,random_normal,13,1.871411,0.0038,1.0000
FFD,20,random_normal,13,1.871411,0.0021,1.0000
BFD,20,random_normal,13,1.871411,0.0028,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0028,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0031,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0022,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0027,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0023,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0015,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0033,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0035,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0022,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0033,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0012,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0026,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0028,1.0000
NextFit,20,random_uniform,15,4.203726,0.0026,1.2500
FirstFit,20,random_uniform,12,1.203726,0.0013,1.0000
BestFit,20,random_uniform,12,1.203726,0.0040,1.0000
FFD,20,random_uniform,12,1.203726,0.0020,1.0000
BFD,20,random_uniform,12,1.203726,0.0028,1.0000
NextFit,20,random_normal,13,3.257933,0.0036,1.1818
FirstFit,20,random_normal,12,2.257933,0.0015,1.0909
BestFit,20,random_normal,12,2.257933,0.0039,1.0909
FFD,20,random_normal,11,1.257933,0.0020,1.0000
BFD,20,random_normal,11,1.257933,0.0031,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0024,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0014,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0032,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0018,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0025,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0022,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0014,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0016,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0028,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0013,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0030,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0023,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0029,1.0000
NextFit,20,random_uniform,11,2.987278,0.0037,1.2222
FirstFit,20,random_uniform,10,1.987278,0.0014,1.1111
BestFit,20,random_uniform,9,0.987278,0.0036,1.0000
FFD,20,random_uniform,9,0.987278,0.0023,1.0000
BFD,20,random_uniform,9,0.987278,0.0031,1.0000
NextFit,20,random_normal,14,3.515322,0.0034,1.1667
FirstFit,20,random_normal,12,1.515322,0.0014,1.0000
BestFit,20,random_normal,12,1.515322,0.0036,1.0000
FFD,20,random_normal,12,1.515322,0.0021,1.0000
BFD,20,random_normal,12,1.515322,0.0029,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0029,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0015,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0032,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0026,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0024,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0016,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0012,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0028,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0018,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0038,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0014,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0026,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0022,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0029,1.0000
NextFit,20,random_uniform,13,3.778291,0.0028,1.3000
FirstFit,20,random_uniform,12,2.778291,0.0014,1.2000
BestFit,20,random_uniform,11,1.778291,0.0034,1.1000
FFD,20,random_uniform,11,1.778291,0.0021,1.1000
BFD,20,random_uniform,11,1.778291,0.0030,1.1000
NextFit,20,random_normal,11,2.337200,0.0034,1.2222
FirstFit,20,random_normal,10,1.337200,0.0017,1.1111
BestFit,20,random_normal,10,1.337200,0.0037,1.1111
FFD,20,random_normal,10,1.337200,0.0022,1.1111
BFD,20,random_normal,10,1.337200,0.0034,1.1111
NextFit,20,adversarial_over_half,20,9.800000,0.0024,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0013,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0033,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0020,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0024,1.0000
NextFit,20,adversarial_harmonic,3,0.354641,0.0025,1.0000
FirstFit,20,adversarial_harmonic,3,0.354641,0.0024,1.0000
BestFit,20,adversarial_harmonic,3,0.354641,0.0040,1.0000
FFD,20,adversarial_harmonic,3,0.354641,0.0036,1.0000
BFD,20,adversarial_harmonic,3,0.354641,0.0021,1.0000
NextFit,20,adversarial_mixed,7,0.100000,0.0081,1.0000
FirstFit,20,adversarial_mixed,7,0.100000,0.0023,1.0000
BestFit,20,adversarial_mixed,7,0.100000,0.0056,1.0000
FFD,20,adversarial_mixed,7,0.100000,0.0036,1.0000
BFD,20,adversarial_mixed,7,0.100000,0.0047,1.0000
NextFit,20,random_uniform,13,3.807878,0.0037,1.1818
FirstFit,20,random_uniform,11,1.807878,0.0015,1.0000
BestFit,20,random_uniform,11,1.807878,0.0042,1.0000
FFD,20,random_uniform,11,1.807878,0.0024,1.0000
BFD,20,random_uniform,11,1.807878,0.0035,1.0000
NextFit,20,random_normal,14,4.357364,0.0042,1.2727
FirstFit,20,random_normal,12,2.357364,0.0016,1.0909
BestFit,20,random_normal,12,2.357364,0.0040,1.0909
FFD,20,random_normal,11,1.357364,0.0023,1.0000
BFD,20,random_normal,11,1.357364,0.0035,1.0000
NextFit,20,adversarial_over_half,20,9.800000,0.0039,1.0000
FirstFit,20,adversarial_over_half,20,9.800000,0.0021,1.0000
BestFit,20,adversarial_over_half,20,9.800000,0.0055,1.0000
FFD,20,adversarial_over_half,20,9.800000,0.0027,1.0000
BFD,20,adversarial_over_half,20,9.800000,0.0033,1.0000
